"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KSM00047108","SEOUL CITY, KS","1995-01-06","0.01",,"28","33","20"
"KSM00047108","SEOUL CITY, KS","1995-01-07","0.00",,"41","49","28"
"KSM00047108","SEOUL CITY, KS","1995-01-08",,,"45","51","38"
"KSM00047108","SEOUL CITY, KS","1995-01-09",,,"27","45",
"KSM00047108","SEOUL CITY, KS","1995-01-10",,,"22","29",
"KSM00047108","SEOUL CITY, KS","1995-01-11",,,"23","30","17"
"KSM00047108","SEOUL CITY, KS","1995-01-12","0.08",,"27","35","18"
"KSM00047108","SEOUL CITY, KS","1995-01-13","0.00",,"22","29",
"KSM00047108","SEOUL CITY, KS","1995-01-14",,,"22","29","15"
"KSM00047108","SEOUL CITY, KS","1995-01-15",,,"29","35","17"
"KSM00047108","SEOUL CITY, KS","1995-01-16",,,"31","38",
"KSM00047108","SEOUL CITY, KS","1995-01-17",,,"30","37","24"
"KSM00047108","SEOUL CITY, KS","1995-01-18","0.02",,"27","37",
"KSM00047108","SEOUL CITY, KS","1995-01-19",,,"26","31","17"
"KSM00047108","SEOUL CITY, KS","1995-01-20",,,"32","38","23"
"KSM00047108","SEOUL CITY, KS","1995-01-21",,,"33","37",
"KSM00047108","SEOUL CITY, KS","1995-01-22","0.16",,"36","40","33"
"KSM00047108","SEOUL CITY, KS","1995-01-23","0.00",,"30","38",
"KSM00047108","SEOUL CITY, KS","1995-01-24",,,"27","33",
"KSM00047108","SEOUL CITY, KS","1995-01-25","0.00",,"31","37",
"KSM00047108","SEOUL CITY, KS","1995-01-26","0.00",,"21","33",
"KSM00047108","SEOUL CITY, KS","1995-01-27","0.00",,"24","34","15"
"KSM00047108","SEOUL CITY, KS","1995-01-28","0.00",,"22","28","15"
"KSM00047108","SEOUL CITY, KS","1995-01-29","0.01",,"19","26",
"KSM00047108","SEOUL CITY, KS","1995-01-30","0.00",,"21","28","12"
"KSM00047108","SEOUL CITY, KS","1995-01-31",,,"25","33","17"
"KSM00047108","SEOUL CITY, KS","1995-02-01",,,"26","35","18"
"KSM00047108","SEOUL CITY, KS","1995-02-02",,,"29","39","19"
"KSM00047108","SEOUL CITY, KS","1995-02-03",,,"30","37","23"
"KSM00047108","SEOUL CITY, KS","1995-02-04",,,"27","35",
"KSM00047108","SEOUL CITY, KS","1995-02-05",,,"27","35","18"
"KSM00047108","SEOUL CITY, KS","1995-02-06",,,"31","38","20"
"KSM00047108","SEOUL CITY, KS","1995-02-07",,,"35","45","25"
"KSM00047108","SEOUL CITY, KS","1995-02-08",,,"40","46","30"
"KSM00047108","SEOUL CITY, KS","1995-02-09",,,"38","45",
"KSM00047108","SEOUL CITY, KS","1995-02-10",,,"38","49","31"
"KSM00047108","SEOUL CITY, KS","1995-02-11",,,"39","50","30"
"KSM00047108","SEOUL CITY, KS","1995-02-12",,,"37","43",
"KSM00047108","SEOUL CITY, KS","1995-02-13",,,"33","42",
"KSM00047108","SEOUL CITY, KS","1995-02-14",,,"34","40","25"
"KSM00047108","SEOUL CITY, KS","1995-02-15","0.00",,"30","38",
"KSM00047108","SEOUL CITY, KS","1995-02-16",,,"31","38","23"
"KSM00047108","SEOUL CITY, KS","1995-02-17",,,"34","43","24"
"KSM00047108","SEOUL CITY, KS","1995-02-18",,,"39","50","27"
"KSM00047108","SEOUL CITY, KS","1995-02-19",,,"39","49","30"
"KSM00047108","SEOUL CITY, KS","1995-02-20",,,"35","45",
"KSM00047108","SEOUL CITY, KS","1995-02-21",,,"34","43","26"
"KSM00047108","SEOUL CITY, KS","1995-02-22",,,"36","44","27"
"KSM00047108","SEOUL CITY, KS","1995-02-23",,,"37","47","29"
"KSM00047108","SEOUL CITY, KS","1995-02-24",,,"40","48","29"
"KSM00047108","SEOUL CITY, KS","1995-02-25","0.16",,"36","44",
"KSM00047108","SEOUL CITY, KS","1995-02-26","0.01",,"34","42",
"KSM00047108","SEOUL CITY, KS","1995-02-27","0.00",,"40","46","28"
"KSM00047108","SEOUL CITY, KS","1995-02-28","0.02",,"36","44",
"KSM00047108","SEOUL CITY, KS","1995-03-01",,,"36","44",
"KSM00047108","SEOUL CITY, KS","1995-03-02",,,"37","44","29"
"KSM00047108","SEOUL CITY, KS","1995-03-03","0.00",,"35","41","30"
"KSM00047108","SEOUL CITY, KS","1995-03-04","0.00",,"35","43",
"KSM00047108","SEOUL CITY, KS","1995-03-05",,,"41","48","27"
"KSM00047108","SEOUL CITY, KS","1995-03-06",,,"45","53","38"
"KSM00047108","SEOUL CITY, KS","1995-03-07",,,"46","56",
"KSM00047108","SEOUL CITY, KS","1995-03-08",,,"50","62","36"
"KSM00047108","SEOUL CITY, KS","1995-03-09","0.28",,"47","58",
"KSM00047108","SEOUL CITY, KS","1995-03-10","0.51",,"36","45",
"KSM00047108","SEOUL CITY, KS","1995-03-11","0.08",,"41","45",
"KSM00047108","SEOUL CITY, KS","1995-03-12","0.31",,"41","46","34"
"KSM00047108","SEOUL CITY, KS","1995-03-13","0.00",,"42","50","35"
"KSM00047108","SEOUL CITY, KS","1995-03-14",,,"44","53","36"
"KSM00047108","SEOUL CITY, KS","1995-03-15",,,"52","63","36"
"KSM00047108","SEOUL CITY, KS","1995-03-16","0.83",,"41","55",
"KSM00047108","SEOUL CITY, KS","1995-03-17","0.02",,"31","40","26"
"KSM00047108","SEOUL CITY, KS","1995-03-18","0.00",,"37","44","27"
"KSM00047108","SEOUL CITY, KS","1995-03-19","0.00",,"44","50","31"
"KSM00047108","SEOUL CITY, KS","1995-03-20",,,"51","57","41"
"KSM00047108","SEOUL CITY, KS","1995-03-21","0.00",,"51","57",
"KSM00047108","SEOUL CITY, KS","1995-03-22","0.00",,"51","57","45"
"KSM00047108","SEOUL CITY, KS","1995-03-23","0.00",,"45","49",
"KSM00047108","SEOUL CITY, KS","1995-03-24","0.12",,"40","44",
"KSM00047108","SEOUL CITY, KS","1995-03-25","0.02",,"41","48",
"KSM00047108","SEOUL CITY, KS","1995-03-26",,,"44","49","33"
"KSM00047108","SEOUL CITY, KS","1995-03-27","0.08",,"44","53",
"KSM00047108","SEOUL CITY, KS","1995-03-28","0.00",,"46","53","35"
"KSM00047108","SEOUL CITY, KS","1995-03-29","0.02",,"45","51","40"
"KSM00047108","SEOUL CITY, KS","1995-03-30",,,"51","62","39"
"KSM00047108","SEOUL CITY, KS","1995-03-31","0.20",,"41","48",
"KSM00047108","SEOUL CITY, KS","1995-04-01",,,"41","50",
"KSM00047108","SEOUL CITY, KS","1995-04-02",,,"39","46","31"
"KSM00047108","SEOUL CITY, KS","1995-04-03",,,"43","51","33"
"KSM00047108","SEOUL CITY, KS","1995-04-04",,,"47","56","35"
"KSM00047108","SEOUL CITY, KS","1995-04-05",,,"47","58","40"
"KSM00047108","SEOUL CITY, KS","1995-04-06","0.04",,"45","54","40"
"KSM00047108","SEOUL CITY, KS","1995-04-07","0.00",,"53","62","40"
"KSM00047108","SEOUL CITY, KS","1995-04-08","0.01",,"56","66",
"KSM00047108","SEOUL CITY, KS","1995-04-09","0.02",,"48","57",
"KSM00047108","SEOUL CITY, KS","1995-04-10","0.00",,"47","56","38"
"KSM00047108","SEOUL CITY, KS","1995-04-11","0.08",,"42","50","37"
"KSM00047108","SEOUL CITY, KS","1995-04-12",,,"46","53","38"
"KSM00047108","SEOUL CITY, KS","1995-04-13",,,"56","65","42"
"KSM00047108","SEOUL CITY, KS","1995-04-14",,,"62","73",
"KSM00047108","SEOUL CITY, KS","1995-04-15",,,"59","74",
"KSM00047108","SEOUL CITY, KS","1995-04-16",,,"53","58","48"
"KSM00047108","SEOUL CITY, KS","1995-04-17",,,"59","71","49"
"KSM00047108","SEOUL CITY, KS","1995-04-18",,,"54","67",
"KSM00047108","SEOUL CITY, KS","1995-04-19","0.04",,"51","61","42"
"KSM00047108","SEOUL CITY, KS","1995-04-20","0.00",,"53","62","43"
"KSM00047108","SEOUL CITY, KS","1995-04-21","0.63",,"54","61","45"
"KSM00047108","SEOUL CITY, KS","1995-04-22","0.71",,"51","56",
"KSM00047108","SEOUL CITY, KS","1995-04-23","0.01",,"54","64",
"KSM00047108","SEOUL CITY, KS","1995-04-24","0.00",,"56",,"44"
"KSM00047108","SEOUL CITY, KS","1995-04-25","0.04",,"54","67",
"KSM00047108","SEOUL CITY, KS","1995-04-26",,,"56","67","45"
"KSM00047108","SEOUL CITY, KS","1995-04-27",,,"59","69","49"
"KSM00047108","SEOUL CITY, KS","1995-04-28",,,"62","74","48"
"KSM00047108","SEOUL CITY, KS","1995-04-29",,,"62","75","52"
"KSM00047108","SEOUL CITY, KS","1995-04-30",,,"67","77","51"
"KSM00047108","SEOUL CITY, KS","1995-05-01",,,"66","80",
"KSM00047108","SEOUL CITY, KS","1995-05-02",,,"61","72",
"KSM00047108","SEOUL CITY, KS","1995-05-03","0.00",,"54","63",
"KSM00047108","SEOUL CITY, KS","1995-05-04",,,"54","63","46"
"KSM00047108","SEOUL CITY, KS","1995-05-05",,,"59","65","47"
"KSM00047108","SEOUL CITY, KS","1995-05-06",,,"63","73","55"
"KSM00047108","SEOUL CITY, KS","1995-05-07",,,"61","72",
"KSM00047108","SEOUL CITY, KS","1995-05-08",,,"65","77","51"
"KSM00047108","SEOUL CITY, KS","1995-05-09",,,"70","77","57"
"KSM00047108","SEOUL CITY, KS","1995-05-10","0.79",,"51","68",
"KSM00047108","SEOUL CITY, KS","1995-05-11","0.20",,"56","65","43"
"KSM00047108","SEOUL CITY, KS","1995-05-12","0.00",,"66","77","45"
"KSM00047108","SEOUL CITY, KS","1995-05-13","0.24",,"54","63",
"KSM00047108","SEOUL CITY, KS","1995-05-14","0.16",,"54","55","49"
"KSM00047108","SEOUL CITY, KS","1995-05-15","0.00",,"61","69","53"
"KSM00047108","SEOUL CITY, KS","1995-05-16","0.00",,"66","78","53"
"KSM00047108","SEOUL CITY, KS","1995-05-17",,,"67","77","55"
"KSM00047108","SEOUL CITY, KS","1995-05-18",,,"71","84","56"
"KSM00047108","SEOUL CITY, KS","1995-05-19",,,"71","79","59"
"KSM00047108","SEOUL CITY, KS","1995-05-20","1.18",,"63","71","59"
"KSM00047108","SEOUL CITY, KS","1995-05-21","0.35",,"61","68",
"KSM00047108","SEOUL CITY, KS","1995-05-22","0.00",,"62","72","51"
"KSM00047108","SEOUL CITY, KS","1995-05-23","0.00",,"68","78","53"
"KSM00047108","SEOUL CITY, KS","1995-05-24",,,"70","76","61"
"KSM00047108","SEOUL CITY, KS","1995-05-25","0.01",,"62","67",
"KSM00047108","SEOUL CITY, KS","1995-05-26","0.00",,"63","72",
"KSM00047108","SEOUL CITY, KS","1995-05-27",,,"66","75","53"
"KSM00047108","SEOUL CITY, KS","1995-05-28","0.00",,"65","70",
"KSM00047108","SEOUL CITY, KS","1995-05-29","0.00",,"64","73",
"KSM00047108","SEOUL CITY, KS","1995-05-30",,,"63","70",
"KSM00047108","SEOUL CITY, KS","1995-05-31",,,"64","73",
"KSM00047108","SEOUL CITY, KS","1995-06-01",,,"73","83","54"
"KSM00047108","SEOUL CITY, KS","1995-06-02","0.08",,"62","68",
"KSM00047108","SEOUL CITY, KS","1995-06-03","0.71",,"62","65","59"
"KSM00047108","SEOUL CITY, KS","1995-06-04","0.00",,"63","72",
"KSM00047108","SEOUL CITY, KS","1995-06-05",,,"65","76","54"
"KSM00047108","SEOUL CITY, KS","1995-06-06",,,"68","80","59"
"KSM00047108","SEOUL CITY, KS","1995-06-07",,,"74","82","60"
"KSM00047108","SEOUL CITY, KS","1995-06-08","0.01",,"73","83",
"KSM00047108","SEOUL CITY, KS","1995-06-09",,,"74","84","63"
"KSM00047108","SEOUL CITY, KS","1995-06-10",,,"75","83","65"
"KSM00047108","SEOUL CITY, KS","1995-06-11",,,"71","84",
"KSM00047108","SEOUL CITY, KS","1995-06-12",,,"73","81","61"
"KSM00047108","SEOUL CITY, KS","1995-06-13","0.16",,"72","84",
"KSM00047108","SEOUL CITY, KS","1995-06-14","0.28",,"72","81","62"
"KSM00047108","SEOUL CITY, KS","1995-06-15","0.00",,"71","81","64"
"KSM00047108","SEOUL CITY, KS","1995-06-16",,,"72","83","64"
"KSM00047108","SEOUL CITY, KS","1995-06-17",,,"75","85","65"
"KSM00047108","SEOUL CITY, KS","1995-06-18","0.55",,"64","71",
"KSM00047108","SEOUL CITY, KS","1995-06-19","0.24",,"69","75","62"
"KSM00047108","SEOUL CITY, KS","1995-06-20","0.04",,"75","82","64"
"KSM00047108","SEOUL CITY, KS","1995-06-21","0.63",,"75","85",
"KSM00047108","SEOUL CITY, KS","1995-06-22","0.16",,"71","77","65"
"KSM00047108","SEOUL CITY, KS","1995-06-23","0.00",,"72","79","67"
"KSM00047108","SEOUL CITY, KS","1995-06-24","0.00",,"74","81","67"
"KSM00047108","SEOUL CITY, KS","1995-06-25","0.00",,"72","78",
"KSM00047108","SEOUL CITY, KS","1995-06-26","0.00",,"71","77","65"
"KSM00047108","SEOUL CITY, KS","1995-06-27",,,"71","80","66"
"KSM00047108","SEOUL CITY, KS","1995-06-28",,,"73","81","66"
"KSM00047108","SEOUL CITY, KS","1995-06-29",,,"76","84","68"
"KSM00047108","SEOUL CITY, KS","1995-06-30","0.04",,"72","76",
"KSM00047108","SEOUL CITY, KS","1995-07-01","1.54",,"72","79","66"
"KSM00047108","SEOUL CITY, KS","1995-07-02","0.08",,"71","77","66"
"KSM00047108","SEOUL CITY, KS","1995-07-03","0.87",,"73","81",
"KSM00047108","SEOUL CITY, KS","1995-07-04","0.00",,"72","81",
"KSM00047108","SEOUL CITY, KS","1995-07-05",,,"74","83","64"
"KSM00047108","SEOUL CITY, KS","1995-07-06","0.00",,"73","81","66"
"KSM00047108","SEOUL CITY, KS","1995-07-07",,,"78","88","68"
"KSM00047108","SEOUL CITY, KS","1995-07-08","1.30",,"73",,
"KSM00047108","SEOUL CITY, KS","1995-07-09","3.11",,"73","76",
"KSM00047108","SEOUL CITY, KS","1995-07-10","4.69",,"74","75","69"
"KSM00047108","SEOUL CITY, KS","1995-07-11","0.63",,"76","79","73"
"KSM00047108","SEOUL CITY, KS","1995-07-12","0.02",,"78","81",
"KSM00047108","SEOUL CITY, KS","1995-07-13","0.28",,"75","78",
"KSM00047108","SEOUL CITY, KS","1995-07-14","0.12",,"77","79","74"
"KSM00047108","SEOUL CITY, KS","1995-07-15","0.12",,"78","81",
"KSM00047108","SEOUL CITY, KS","1995-07-16","0.71",,"74","80",
"KSM00047108","SEOUL CITY, KS","1995-07-17","0.00",,"75","84",
"KSM00047108","SEOUL CITY, KS","1995-07-18",,,"75","81","68"
"KSM00047108","SEOUL CITY, KS","1995-07-19","3.35",,"66","73","65"
"KSM00047108","SEOUL CITY, KS","1995-07-20","0.08",,"69","71","65"
"KSM00047108","SEOUL CITY, KS","1995-07-21","0.01",,"74","81","67"
"KSM00047108","SEOUL CITY, KS","1995-07-22","0.00",,"80","87","69"
"KSM00047108","SEOUL CITY, KS","1995-07-23","0.00",,"85","92","75"
"KSM00047108","SEOUL CITY, KS","1995-07-24","0.00",,"78","85",
"KSM00047108","SEOUL CITY, KS","1995-07-25","0.47",,"80","87","75"
"KSM00047108","SEOUL CITY, KS","1995-07-26","0.35",,"83","90","77"
"KSM00047108","SEOUL CITY, KS","1995-07-27","0.00",,"81","87",
"KSM00047108","SEOUL CITY, KS","1995-07-28","0.00",,"80","90",
"KSM00047108","SEOUL CITY, KS","1995-07-29",,,"80","87","74"
"KSM00047108","SEOUL CITY, KS","1995-07-30",,,"82","88","76"
"KSM00047108","SEOUL CITY, KS","1995-07-31","0.00",,"82","88",
"KSM00047108","SEOUL CITY, KS","1995-08-01","0.75",,"81","87","78"
"KSM00047108","SEOUL CITY, KS","1995-08-02","0.39",,"81","84","78"
"KSM00047108","SEOUL CITY, KS","1995-08-03","0.12",,"81","87","78"
"KSM00047108","SEOUL CITY, KS","1995-08-04","0.00",,"82","88",
"KSM00047108","SEOUL CITY, KS","1995-08-05","0.08",,"80","83","78"
"KSM00047108","SEOUL CITY, KS","1995-08-06","0.00",,"82","90",
"KSM00047108","SEOUL CITY, KS","1995-08-07","0.12",,"81","85","79"
"KSM00047108","SEOUL CITY, KS","1995-08-08","2.68",,"76","82",
"KSM00047108","SEOUL CITY, KS","1995-08-09","1.34",,"78","83","73"
"KSM00047108","SEOUL CITY, KS","1995-08-10","0.00",,"80","86","75"
"KSM00047108","SEOUL CITY, KS","1995-08-11",,,"80","87",
"KSM00047108","SEOUL CITY, KS","1995-08-12","0.20",,"81","87","75"
"KSM00047108","SEOUL CITY, KS","1995-08-13","0.01",,"82","87","78"
"KSM00047108","SEOUL CITY, KS","1995-08-14","0.00",,"85","92","80"
"KSM00047108","SEOUL CITY, KS","1995-08-15",,,"84","93",
"KSM00047108","SEOUL CITY, KS","1995-08-16",,,"82","90","76"
"KSM00047108","SEOUL CITY, KS","1995-08-17",,,"83","89","78"
"KSM00047108","SEOUL CITY, KS","1995-08-18",,,"81","89",
"KSM00047108","SEOUL CITY, KS","1995-08-19","5.28",,"74","81",
"KSM00047108","SEOUL CITY, KS","1995-08-20","2.44",,"77","83","73"
"KSM00047108","SEOUL CITY, KS","1995-08-21","0.01",,"78","86",
"KSM00047108","SEOUL CITY, KS","1995-08-22","0.00",,"79","86","71"
"KSM00047108","SEOUL CITY, KS","1995-08-23","4.06",,"74","78",
"KSM00047108","SEOUL CITY, KS","1995-08-24","5.20",,"75","78","72"
"KSM00047108","SEOUL CITY, KS","1995-08-25","3.82",,"72","75",
"KSM00047108","SEOUL CITY, KS","1995-08-26","2.83",,"71","73",
"KSM00047108","SEOUL CITY, KS","1995-08-27","0.98",,"76","83","68"
"KSM00047108","SEOUL CITY, KS","1995-08-28","0.04",,"75","84",
"KSM00047108","SEOUL CITY, KS","1995-08-29","0.00",,"77","84","67"
"KSM00047108","SEOUL CITY, KS","1995-08-30","0.31",,"73","77",
"KSM00047108","SEOUL CITY, KS","1995-08-31","0.00",,"78","86","69"
"KSM00047108","SEOUL CITY, KS","1995-09-01",,,"79","83","72"
"KSM00047108","SEOUL CITY, KS","1995-09-02","0.67",,"77","81",
"KSM00047108","SEOUL CITY, KS","1995-09-03","0.00",,"71","77",
"KSM00047108","SEOUL CITY, KS","1995-09-04",,,"72","81",
"KSM00047108","SEOUL CITY, KS","1995-09-05",,,"72","79","60"
"KSM00047108","SEOUL CITY, KS","1995-09-06","0.02",,"68","70",
"KSM00047108","SEOUL CITY, KS","1995-09-07","0.00",,"69","71","66"
"KSM00047108","SEOUL CITY, KS","1995-09-08","0.00",,"73","82","64"
"KSM00047108","SEOUL CITY, KS","1995-09-09","0.47",,"65","70",
"KSM00047108","SEOUL CITY, KS","1995-09-10","0.39",,"65","76",
"KSM00047108","SEOUL CITY, KS","1995-09-11","0.01",,"65","74","55"
"KSM00047108","SEOUL CITY, KS","1995-09-12","0.00",,"68","78","54"
"KSM00047108","SEOUL CITY, KS","1995-09-13",,,"69","77","61"
"KSM00047108","SEOUL CITY, KS","1995-09-14","0.00",,"70","78","63"
"KSM00047108","SEOUL CITY, KS","1995-09-15",,,"67","76",
"KSM00047108","SEOUL CITY, KS","1995-09-16",,,"67","79","57"
"KSM00047108","SEOUL CITY, KS","1995-09-17",,,"66","75","56"
"KSM00047108","SEOUL CITY, KS","1995-09-18",,,"67","77","56"
"KSM00047108","SEOUL CITY, KS","1995-09-19",,,"68","77","58"
"KSM00047108","SEOUL CITY, KS","1995-09-20",,,"66","77",
"KSM00047108","SEOUL CITY, KS","1995-09-21",,,"66","77","57"
"KSM00047108","SEOUL CITY, KS","1995-09-22",,,"70","79","57"
"KSM00047108","SEOUL CITY, KS","1995-09-23","0.12",,"68","76","63"
"KSM00047108","SEOUL CITY, KS","1995-09-24","0.02",,"68","77",
"KSM00047108","SEOUL CITY, KS","1995-09-25","0.00",,"62","72",
"KSM00047108","SEOUL CITY, KS","1995-09-26","0.01",,"61","70",
"KSM00047108","SEOUL CITY, KS","1995-09-27","0.51",,"60","68","52"
"KSM00047108","SEOUL CITY, KS","1995-09-28","0.00",,"64","72","51"
"KSM00047108","SEOUL CITY, KS","1995-09-29","0.00",,"65","75","57"
"KSM00047108","SEOUL CITY, KS","1995-09-30",,,"68","79","57"
"KSM00047108","SEOUL CITY, KS","1995-10-01",,,"64","74",
"KSM00047108","SEOUL CITY, KS","1995-10-02",,,"67","77","55"
"KSM00047108","SEOUL CITY, KS","1995-10-03","0.08",,"63","67",
"KSM00047108","SEOUL CITY, KS","1995-10-04","0.00",,"62","71",
"KSM00047108","SEOUL CITY, KS","1995-10-05",,,"53","65",
"KSM00047108","SEOUL CITY, KS","1995-10-06","0.00",,"54","63","43"
"KSM00047108","SEOUL CITY, KS","1995-10-07",,,"59","68","46"
"KSM00047108","SEOUL CITY, KS","1995-10-08",,,"63","71","51"
"KSM00047108","SEOUL CITY, KS","1995-10-09",,,"60","71",
"KSM00047108","SEOUL CITY, KS","1995-10-10",,,"62","73","52"
"KSM00047108","SEOUL CITY, KS","1995-10-11",,,"62","74","52"
"KSM00047108","SEOUL CITY, KS","1995-10-12",,,"63","77","51"
"KSM00047108","SEOUL CITY, KS","1995-10-13",,,"65","78","51"
"KSM00047108","SEOUL CITY, KS","1995-10-14",,,"69","76","57"
"KSM00047108","SEOUL CITY, KS","1995-10-15","0.31",,"61","68",
"KSM00047108","SEOUL CITY, KS","1995-10-16","0.04",,"56","62",
"KSM00047108","SEOUL CITY, KS","1995-10-17","0.00",,"59","69","49"
"KSM00047108","SEOUL CITY, KS","1995-10-18",,,"60","65","51"
"KSM00047108","SEOUL CITY, KS","1995-10-19",,,"61","73",
"KSM00047108","SEOUL CITY, KS","1995-10-20",,,"61","71","50"
"KSM00047108","SEOUL CITY, KS","1995-10-21",,,"60","68",
"KSM00047108","SEOUL CITY, KS","1995-10-22",,,"59","71","49"
"KSM00047108","SEOUL CITY, KS","1995-10-23",,,"61","69","50"
"KSM00047108","SEOUL CITY, KS","1995-10-24","0.31",,"54",,
"KSM00047108","SEOUL CITY, KS","1995-10-25","0.00",,"56","65","44"
"KSM00047108","SEOUL CITY, KS","1995-10-26",,,"58","69",
"KSM00047108","SEOUL CITY, KS","1995-10-27",,,"60","70","47"
"KSM00047108","SEOUL CITY, KS","1995-10-28","0.00",,"58","68",
"KSM00047108","SEOUL CITY, KS","1995-10-29",,,"60","69","49"
"KSM00047108","SEOUL CITY, KS","1995-10-30","0.24",,"54","62",
"KSM00047108","SEOUL CITY, KS","1995-10-31","0.55",,"42","51",
"KSM00047108","SEOUL CITY, KS","1995-11-01","0.00",,"37","44",
"KSM00047108","SEOUL CITY, KS","1995-11-02","0.00",,"45","53","31"
"KSM00047108","SEOUL CITY, KS","1995-11-03",,,"51","64","40"
"KSM00047108","SEOUL CITY, KS","1995-11-04",,,"51","62","41"
"KSM00047108","SEOUL CITY, KS","1995-11-05",,,"53","65","41"
"KSM00047108","SEOUL CITY, KS","1995-11-06",,,"55","65","45"
"KSM00047108","SEOUL CITY, KS","1995-11-07","0.31",,"39","57",
"KSM00047108","SEOUL CITY, KS","1995-11-08",,,"33","42",
"KSM00047108","SEOUL CITY, KS","1995-11-09",,,"44","50","29"
"KSM00047108","SEOUL CITY, KS","1995-11-10","0.24",,"43","50",
"KSM00047108","SEOUL CITY, KS","1995-11-11","0.00",,"48","54","34"
"KSM00047108","SEOUL CITY, KS","1995-11-12",,,"55","63","45"
"KSM00047108","SEOUL CITY, KS","1995-11-13","0.08",,"56","63",
"KSM00047108","SEOUL CITY, KS","1995-11-14","0.12",,"39","58",
"KSM00047108","SEOUL CITY, KS","1995-11-15","0.00",,"40","50","31"
"KSM00047108","SEOUL CITY, KS","1995-11-16",,,"49","56","33"
"KSM00047108","SEOUL CITY, KS","1995-11-17",,,"50","58",
"KSM00047108","SEOUL CITY, KS","1995-11-18",,,"50","58","44"
"KSM00047108","SEOUL CITY, KS","1995-11-19","0.35",,"42","53",
"KSM00047108","SEOUL CITY, KS","1995-11-20",,,"36","44",
"KSM00047108","SEOUL CITY, KS","1995-11-21",,,"40","47","29"
"KSM00047108","SEOUL CITY, KS","1995-11-22","0.01",,"43","48",
"KSM00047108","SEOUL CITY, KS","1995-11-23","0.28",,"30","44",
"KSM00047108","SEOUL CITY, KS","1995-11-24","0.00",,"35","43","24"
"KSM00047108","SEOUL CITY, KS","1995-11-25",,,"40","46","30"
"KSM00047108","SEOUL CITY, KS","1995-11-26",,,"38","50",
"KSM00047108","SEOUL CITY, KS","1995-11-27",,,"35","43","27"
"KSM00047108","SEOUL CITY, KS","1995-11-28",,,"39","49","29"
"KSM00047108","SEOUL CITY, KS","1995-11-29",,,"40","51","32"
"KSM00047108","SEOUL CITY, KS","1995-11-30",,,"39","47","32"
"KSM00047108","SEOUL CITY, KS","1995-12-01",,,"35","43",
"KSM00047108","SEOUL CITY, KS","1995-12-02",,,"36","44","28"
"KSM00047108","SEOUL CITY, KS","1995-12-03",,,"34","42",
"KSM00047108","SEOUL CITY, KS","1995-12-04",,,"29","38",
"KSM00047108","SEOUL CITY, KS","1995-12-05",,,"25","30",
"KSM00047108","SEOUL CITY, KS","1995-12-06",,,"27","35","21"
"KSM00047108","SEOUL CITY, KS","1995-12-07",,,"29","35","22"
"KSM00047108","SEOUL CITY, KS","1995-12-08",,,"27","34","22"
"KSM00047108","SEOUL CITY, KS","1995-12-09",,,"30","39","22"
"KSM00047108","SEOUL CITY, KS","1995-12-10",,,"36","44","25"
"KSM00047108","SEOUL CITY, KS","1995-12-11",,,"39","44",
"KSM00047108","SEOUL CITY, KS","1995-12-12",,,"37","44","31"
"KSM00047108","SEOUL CITY, KS","1995-12-13",,,"39","43","31"
"KSM00047108","SEOUL CITY, KS","1995-12-14","0.00",,"38","44",
"KSM00047108","SEOUL CITY, KS","1995-12-15","0.02",,"30","36",
"KSM00047108","SEOUL CITY, KS","1995-12-16","0.00",,"30","38","24"
"KSM00047108","SEOUL CITY, KS","1995-12-17",,,"28","35",
"KSM00047108","SEOUL CITY, KS","1995-12-18",,,"31","38",
"KSM00047108","SEOUL CITY, KS","1995-12-19",,,"33","41","25"
"KSM00047108","SEOUL CITY, KS","1995-12-20",,,"33","41",
"KSM00047108","SEOUL CITY, KS","1995-12-21",,,"30","38",
"KSM00047108","SEOUL CITY, KS","1995-12-22",,,"36",,"24"
